"year","nbdsf","nddsf","vbdsf","vddsf","prate","dlwrf","pres","hgt","ugrd","vgrd","sh","tmp"
"1975",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1976",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1977",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1978",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1979",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1980",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1981",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1982",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1983",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1984",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1985",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1986",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1987",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1988",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1989",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1990",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1991",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1992",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1993",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1994",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1995",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1996",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1997",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1998",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"1999",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2000",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2001",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2002",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2003",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2004",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2005",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2006",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2007",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2008",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2009",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2010",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2011",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2012",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2013",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2014",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2015",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2016",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2017",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2018",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2019",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2020",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2021",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2022",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2023",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2024",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2025",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2026",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2027",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2028",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2029",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2030",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2031",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2032",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2033",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2034",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2035",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2036",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2037",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2038",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2039",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2040",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2041",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2042",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2043",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2044",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2045",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2046",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2047",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2048",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2049",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
"2050",47.219712235968,31.0030261828169,35.6218881780109,33.5866116980516,1.70181393200289e-05,273.228287671233,99189.4416416952,50,0.842606594725831,-0.48693785484523,0.00397775555942594,272.766966920618
